113,nmn(베타니코틴아마이드모노뉴클레오타이드),전임 연구 따르 니코틴아마이드 모노 뉴클레오타이드 NAD + NAD + 니코틴아마이드 아데닌 다이뉴클레오타이드 영어 nicotinamide adenine dinucleotide NAD 모든 살 있 세포 발견 보조 인자 이다 NAD 인산 이 통하 결합 두 개 뉴클레오타이드 구성 있 때문 다이 뉴클레오타이드 라고 불리 https kowikipediaorg › wiki › 니코틴아마이드 _ 아데닌 _ 다 니코틴아마이드 아데닌 다이뉴클레오타이드 위키백과 결핍 관련 심장 및 뇌 허혈 알츠하이머병 식이요법 관련 제 2 당뇨병 및 비만 다양 약리학 효과 있 것 나타나
114,트랜스-레스베라트롤[호장근(뿌리)에서 추출],트랜스 레스베라트롤 1 % 이상 양 사용 색소 침착 완화 것 나타나 호장 근 뿌리 추출 무르 이 보다 낮 양 사용 항산 진정 및 기타 효능 유지 수 있 것 나타나
115,아피제닌,아피 제니 우리 몸 산 스트레스 효과 낮추 주 염증 분자 작동 경로 억제 항 염증 작용 수행 1 또한 국내외 여러 저널 아피 제니 다양 종류 종양 세포 성장 억제 사멸 유도 것 밝혀내 2 -5
116,l-글루타치온(환원형),환원 형 l 글 루타 오 효능 글 루타 오 잘 연구 되 항산 화제 몸 보호 하 있 중요 역할 하 보충 제로 l 글 루타 오 복용 하 건강 해독 과정 증진 세포 활성산소 보호 세포 건강 유지 하 도움 되 전반 면역 기능 향상 하 있
117,알라닌,알코올 대사 촉진 숙취 개선 하 효과 있 알리 지 있 알라닌 글루타민 알코올 대사 촉진 아니 간 경화 개선 효과 알리 지 있 간장 대부분 절제 쥐 알라닌 글루타민 투여 결과 재생 촉진 되 연구 결과 있
118,아르기닌,아르기닌 두피 전달 혈관 확장 주 이 모발 이어지 영양분 산소 공급 도움 주 이 건강 모발 가꾸 데 효과 있 앞서 아르기닌 산화 질소 NO 생성 통하 혈관 확장 혈류 순환 개선 수 있 말씀 드리
119,하이드록시프롤린,다 미토 일하 이드 록 프롤린 콜라겐 주요 아미노산 이드 록 프롤린 지 용성 형태 지 용성 형태 피부 입술 더욱 잘 흡수 되 피부 최상 층 신호 보내 피부 지 요소 복구 하 눈 띄 자 주름 주름 줄이 주
120,프롤린,프롤린 L 라이신 비타민 C 콜라겐 형성 돕 위하 이드 록 리그닌 이드 록 프롤린 전환 되 면역 력 강화 항산 상태 개선 건강 영양 흡수 촉진 신진 대사 촉진 심장 근육 유지 강화 도움 되
121,아스파르트산,D 아스파르트산 테스토스테론 외 프로 게스 테 황체 형 성 호르몬 LH 옥시토신 프로락틴 성장 호르몬 및 근육 발달 성 기능 생식 및 혈압 관련 호르몬 생산 촉진
122,세린,포스 파티 디 세린 포스 파티 디 세린 포스 파티 디 세린 phosphatidylserine 약칭 Ptd L Ser 또는 PS 인지질 이 세포막 구성 막 지질 이다 특히 세포 자멸 사와 관련 세포주기 신호 전달 중요 역할 하 포스 파티 디 세린 세포 자멸 사 분자 모방 바이러스 세포 들어가 주요 경로 이다 https kowikipediaorg › wiki › 포스 파티 디 세린 포스 파티 디 세린 위키백과 우리 모두 백과사전 Phosphatidylserine PS 뇌 신경 세포막 구성 성분 뇌 전체 인지질 18 % 차지 신경 전달 촉진 기억력 학습 능력 향상 치매 예방 주의력 결핍 개선 항 우울증 효과 있 성분 미국 유럽 등 널리 알리 지 있
123,글루탐산,폴리 감마 글루탐산 면 역활 성 증강 기능 체내 면역 조절 기증 있 체내 면역 체계 Th 1 Th 2 Helper T 세포 불균형 해소 하 아토피 피부염 증상 개선 치유 도움 주
124,탄수화물,탄수화물 신체 내 중요 몇 가지 화합물 형성 하 주로 윤 활 물질 손톱 뼈 연골 및 피부 등 중요 구성 요소 되 있 그 외 단 이 5 탄 당인 리보스 DNA RNA 중요 구성 성분 되 이당류 이 유당 칼슘 흡수 돕 작용 하
125,기준치쇠뜨기(equisetum arvense)추출물,쇠뜨기 추출물 섭취 시 당뇨 증상 도움 주 수 있 임상 연구 동물 실험 등 존재 쇠뜨기 추출물 이 뇨 작용 이뇨제 등 견주 수 있 정도 뛰어나 평 이 혈 중 콜레스테롤 수치 영향 미치 심혈관 질환 예방 도움 주 수 있
126,콜린타르타르산염,수술 회복기 환자 스트레스 상태 관련 항생제 이뇨제 보조 요법 간질 환 수용 비타민 흡수 섭취 방해 하 장관 장애 속성 소모 성 질환 당뇨병 화상 골절 중증 심하 증상 감염 심리 장애 효능 효과 있 되
127,paba(파라아미노벤조산),동물 실험 의하 비타민 판토텐산 엽산 사용 하 희 머리 자연 색 환원 시키 효과 있 보 되 o 판토텐산 비타민 B 5 합성 하 도와주 o 엽산 합성 원료 적혈구 생 성 보 효소 작용 다
128,담즙(소),여기 담 즙 역할 정리 하면 세포 보호 효과 지방 유화 소화 돕 면역 반응 항산 작용 콜레스테롤 조절 지용 물질 흡수 혈액 응고 관련 담석 예방 등 보 수 있
129,담즙 (bovine),여기 담 즙 역할 정리 하면 세포 보호 효과 지방 유화 소화 돕 면역 반응 항산 작용 콜레스테롤 조절 지용 물질 흡수 혈액 응고 관련 담석 예방 등 보 수 있
130,gaba(감마 아미노뷰티릭산),GABA 늘 뇌 혈류 개선 산소 공급 증가 뇌 세포 기능 촉진 시키 신경 안정 작용 하 스트레스 해소 기억 력 증진 혈압 저하 우울증 완화 중풍 치매 예방 불 비만 갱년기 장애 효과 있 알리 지 기능 식품 의약품 제품 개발 활발히 추진 되
131,l-테아닌,엘 테아닌 L THEANINE 은 불안정 개인 침착 성 경 각 심 뇌 기능 향상 시키 도움 있 엘 테아닌 신체 정신 스트레스 완화 인지 기능 개선 기분 전환 도움 되 연구 결과 있
132,saccharomyces boulardii,설사 예방 방지 급성 설사 여행 중 발생 설사 물갈이 등 콜레라 등 질병 인하 설사 장 염증 해소 방지 장 잦 염증 생기 크 씨 병 같 만성 이 염증 궤양성 대장염 등 과 민성 대장 증후군 헬리 코 박 터 파이 로리 감염 완화
133,유향나무(pistacia lentiscus)(수지),효능 타박상 어 혈 瘀血 혈액 순환 장애 인하 사 지동 통 四肢疼痛 진통 효과 뛰어나 근육 경련 동 통 있 운동 장애 관절 동 통 자주 쓰이 뇌혈관 순환 장애 인하 반신 불 수 효험 있 관상동맥 부전 인하 협심통에도 진통 효과 현저
134,토코트리에놀(deltagold® 토코트리에놀),더 유용 비타민 E 새롭 주목 받 있 토코 트리 에놀 뛰어나 효능 5 가지 소개 다음 같 역 기능 증진 암 발생 위험 감소 심혈관 질환 뇌졸중 위험 줄이 3 신경 보호 뇌 노화 지연 뼈 건강 유익 노화 DNA 손상 방지
135,아슈와간다(뿌리)추출물(위다놀라이드 5%로 표준화),아 쉬 오 가 효과 있 스트레스 불안 및 피로 줄이 도움 불면증 환자 수면 지 개 선양 극성 장애 환자 경우 뇌 기능 향상 불안 완화 도움
136,알리신 추출물 (마늘 전구) (allisure ac-23),마늘 속 알리 신 이 성분 강력 항산 화제 작용 하 살균 작용 면역력 강화 도움 주 하 이 성분 암 발생 억제 주 고맙 성분 이 하
137,알리신 추출물(마늘 구근),갈 다지 안정 물질 이 알리 Alliin 이 분해 알리 신 Allicin 바뀌 강하 냄새 풍기 되 생리 활성 물질 이 스코르디닌은 냄새 없 강장 효과 근육 증강 효과 나타내 다이어트 암 예방 도움 되
138,알리신 추출물(마늘 구근)(allisure ac-23),마늘 속 알리 신 이 성분 강력 항산 화제 작용 하 살균 작용 면역력 강화 도움 주 하 이 성분 암 발생 억제 주 고맙 성분 이 하
139,계피,계피 폴리페놀 성분 높 콜레스테롤 수치 낮추 높 트리 글리세라이드 수치 낮추 고혈압 낮추 효능 있 계피 꾸준히 먹 이 효능 인하 심장 질환 발병 위험 낮추 수 있 계피 혈액 순환 원활 하 열 만들 몸 따뜻 하
140,여주,여주 효능 아래 같 당뇨 성인병 좋 천연 인슐린 많 비타민 C 함유 피로 회복 감기 예방 쓴맛 성분 위장 보호 식욕 증진 면역력 강화 콜레스테롤 저하 작용 다이어트 붓 제거 도움
141,알파 리포산,​ 알 파리 포산 암 심장병 및 당뇨병 같 질병 근본 원인 중 하나 이 세포 손상 늦추 도움 되 수 있 또한 신체 비타민 E 및 비타민 C 같 필수 비타민 수치 회복 신체 소화 에너지 활용 탄수화물 분자 소화 활용 도와주
142,유기농보리싹,농촌진흥청 따르 새싹 보리 100 g 철 시금치 16 배 칼슘 우유 45 배 식이 섬유 고구마 20 배 필수 아미노산 밀 22 배 함유 되 있 한다 시 중 새싹 보리 분말 제품 유기농 새싹 보리 분말 서 호도 높 편
143,유기농알팔파싹,알팔파 많 엽록소 호흡 곤란 불쾌감 회복 시키 특효 있 부비 강 폐 좋 단백질 풍부 알팔파 위장 질환 관절염 방관 염 방광 신장 질환 종기 생리 불순 좋 알팔파 식물 에스트로겐 들 있 갱년기 여성 피부 미용 좋
144,유기농시금치,비타민 A 눈 피부 및 전반 이 건강 지원 비타민 C 피부 점막 관절 건강 유지 도움 주 몸 안정 상태 유지 철 혈액 생산 및 수송 필수 이 칼슘 건강 뼈 치 및 근육 유지 필수 이
145,유기농스피룰리나,베타 카로틴 많이 포함 되 있 음식 당근 뽑 스피루리나 당근 10 배 베타카로틴 포함 되 있 ． 스피루리나 같 경우 지방 콜레스테롤 포함 않 야채 단백질 이 아니 면역 력 강화 다이어트 효과 좋 식품 이
146,유기농클로렐라(세포벽파쇄),클로렐라 산성 체질 건강 약 알 카리 체질 바꾸 클로렐라 체질 개선 통하 면역력 높 지 기관지염 비염 각종 알 러 지 개선 효과 있
147,유기농브로콜리,다이어트 칼로리 지방 식품 포만 감 주 다이어트 효과 효능 피부 트러블 방지 카로틴 피부 점막 저항력 강하 하 주 비타민 C 늘 피부 건강 좋
148,유기농레몬껍질,레몬 껍질 레몬 오일 시트로넬라 펠라 드레 비타민 C 구 연산 사과 살 포름산 헤스 페리 딘 펙틴 중요 영양분 들어가 껍질 강력 효능 열 내리 주 있 소독 성분 실제 레몬 껍질 관절통 줄이 주 알리 지 중요 오일 발견 되
149,유기농당근,당근 베타카로틴 이 항산 물질 풍부 함유 있 베타카로틴 활성산소 중화 건강 세포 보호 노화 늦추 주 역할 하 우리 피부 건강 유지 수 있 당근 항산화물질 외 당질 코르티코이드 이 물질 포함 있
150,유기농민들레뿌리,한약재 오랫동안 사용 되 민들레 뿌리 잎 꽃 식물 전체 약용 사용 되 꽃 잎 포함 하 상부 완하제 배변 촉진 시키 건 위 강 장제 약재 쓰이 뿌리 부위 해열 이 뇨 거 담 해독제 사용 되
151,유기농비트뿌리,비트 뿌리 식용 다양 사용 되 있 채소 류 고려 하 안전 있 항산 항 염증 효과 있 항산 항염 효능 가지 건강 식품 소재 활용 가능 여기 지
152,유기농생강뿌리,항산 항 당뇨 등 생리 활성 효과 뛰어나 우리 주로 섭취 있 생강 부위 뿌리 ​ 생강 매운맛 나타내 주성분 이 6 gingerol 6 shogaol 항산 항 염증 대하 효과 나타내 것 알리 지 있 ​
153,유기농구기자추출물,임상 실험 결과 통하 혈 중 지질 수준 높 성인 구기자 추출 물 먹 항산 효소 활 성 높 지 산 스트레스 낮추 염증 지질 대사 관련 유전자 발현 조절 하 체내 항 염증 효과 있 예상
154,유기농아사이베리,아사이베리 효능 황산 효과 블루베리 22 배 높 하 노화 막 황산 성분 많 현대인 좋 하 그리고 필수 영양소 많이 들 있
155,유기농회향씨,회향 장의 열 운동 원활 하 헛 배 부르 속 더부룩 풀 주 튼튼 하 소화 잘 되 도와주 작용 하 덥 하 차 기 없애 화 和 하 식욕 증가 시키
156,파슬리잎,다양 성인병 예방 좋 효능 보이 칼륨 함량 높 혈압 해결 하 주 하 뛰어나 효능 보이 체내 철 흡수 율 높이 도움 주 하
157,유기농강황뿌리,강황 뿌리 추출 되 폴리페놀 성분 커큐민 강력 항산 효능 가지 해롭 활성산소 없애 면역 기능 저하 당뇨병 치매 다양 질병 연관 되 산 스트레스 몸 보호 하 커큐민 암 예방 치료 하 효과 있 알리 지
158,마늘추출물,김지영 약사 마늘 추출물 영양제 꾸준히 복용 만성 염증 잡 고혈압 고지혈증 도움 주 수 있다 설명 마늘 들 있 칼륨 혈 중 나트륨 제거 혈압 정상화 역할 하
159,셀렌,대표 항산 영양소 유명 비타민 E 더 뛰어나 영양소 있 하 바로 셀레늄 이 셀레늄 비타민 E 약 1800 배 되 항산 능력 갖 있 노화 촉진 과 산화 지질 생성 방지 DNA 손상 것 막 노화 진행 것 억제
160,엽록소,연구 따르 엽록소 신진 대사 촉진 도움 되 체중 감량 도움 되 결과 있 탄수화물 섭취 하 공복 감 감소 좋 콜레스테롤 수치 상승 하 비만 자 인슐린 저항 성 예방 도움 되 밝히 지 클로 피 신체 유해 독소 제거 하
161,유기 클로렐라 (금이 간 세포벽),클로렐라 녹조류 일종 비타민 미네랄 단백질 탄수화물 지방산 등 인체 필수 영양소 균형 있 들 있 미래 식품 알리 지 있 또한 식품 의약품 안전 처가 고시 건강식품 피부 건강 항산 면역력 증강 위하 기능성 식품 소재 안전 사용 수 있
162,애플 펙틴 섬유,애플 펙틴 물 섞이 젤 형성 효과 있 수용 식이 섬유 이 장의 건강 기능 지원 하
163,사과 식초,17 kg 결과 있 사과 최초 아세트산 지방 당 생 성 감소 시키 지방 연소 활발 지 효소 생 성 체중 감량 도움 받 있 번 피로 회복 식초 몸 활 력 강화 항산 화제 이 몸속 젖산 쌓이 쉽 피로 지 근육 굳 만들
164,달맞이꽃오일(씨),생리통 및 생리 전 증후군 PMS 도움 달맞이 꽃 종 자유 감마 리놀렌산 리놀렌산 풍부 여성 발생 생리통 특정 시기 예민 지 생리 전 증후군 PMS 도움 주 혈관 기능 개선 도움 염증 치료 도움 피부 미용 비만 해소
165,cis-리놀레익애씨드(la),리노 레 익 애 씨드 대부분 식물 오일 발견 고분자 불포화 지방산 피부 매끄럽 하 유 분기 공급 주 역할 하 그리고 항산 및 항 염증 기능 함께 세포 조절 및 피부 벽 복구 탁월 효과 있
166,감마-리놀레닉애씨드(gla),리노 레 산 아라키돈산 염증 촉진 경향 있 감마 리놀렌산 GLA 염증 감소 DNA 보호
167,파파야 과일 (까리 카 파파야),파파야 파파 이 효소 함유 있 단백질 소화 촉진 변비 예방 오스트리아 예방의학 국제 과학 연구소 40 일 간 위장관 만성 소화 불량 환자 대상 파파야 추출물 20 mL 매일 섭취 결과 변비 및 더부룩 등 과 민성 대장 증후군 증상 해소 것 나타나
168,파파야 열매 (carica papaya),수분 공급 각질 제거 기능 우수 불순 물 제거 피지 메이크업 잔존 물 각질 제거 효과 피부 부드럽 하 주 진정 시키 기능 오래되 각질 세포 제거 새롭 피부 세포 생 성 촉진 시키 이미 생 성 되 잡 티 기미 배출 도와주
169,프로테아제(4800usp),프로 테 아 그리고 포스 파타 아 억제제 및 칵테일 단백질 분해 단백질 탈 인산 방지 세포 용해 단백질 추출 그리고 검 체 준비 중 단백질 활성 상태 유지 세포소기관 분 획 및 단백질 농축 통하 단백질 체학 연구 단백질 식별 및 연구 수 있
170,셀룰라아제 효소(9acu),지렁이 분비 세 룰라 아 제가 장내 조직 뿐 아니 면역 시스템 연관 표피 방어 조직 세포 혈관 발현 사실 확인 세 룰라 아 제가 장내 소화 효소 기능 선천 면역 기능 가지 있 것 이 이 말
171,리파아제(12usp),리파 아 Lipase 중성 지방 분해 소화 효소 예 췌장 생성 십이지장 분비 췌장 세포 손상 췌관이 막히 리파 아 제가 배출 못하 혈 중 농도 증가
172,파파야 열매,파파야 한 개 비타민 하루 섭취 권장량 두 배 넘 비타민 함유 있 면역력 강화 주 5 또한 비타민 A 풍부 시력 보호 효과 이 항 염증 작용 하 뼈 보호 주 관절염 예방 돕
173,gaba(감마아미노뷰티릭산),GABA 뇌 혈류 개선 산소 공급 증가 뇌 세포 대사 기능 촉진 신경 안정 작용 하 스트레스 해소 기억력 증진 혈압 저하 우울증 완화 중풍 치매 예방 불 비만 갱년기 장애 등 효과 있 것 알리 지 기능 식품 의약품 제품 개발 활발히 추진 있
174,l-아르기닌(l-아르기닌 hcl),최근 연구 L 아르 지니 보충 미토콘드리아 생합성 갈색 지방 세포 조직 발전 촉진 밝히 중략 따라서 L 아르 지니 지방량 감소 근육 량 증가 신진대사 향상 비용 대비 효과 좋 성분 이 안전 성분 이다
175,감귤류 바이오플라보노이드 복합체(citrus spp.)(열매),바 이 프 라보 노 이드 과일 껍질 많이 들 있 ▣ 비타민 C 더 강력 항산 화제 바 이 프 라보 노 이드 간염 기타 독성 물질 간 손상 것 막 주 모세 혈관 벽 튼튼 하 중풍 치질 정맥류 코피 쉽 멍 들 것 대하 예방 효과 있 더 보
176,로즈힙(로즈힙)(열매),로즈힙 비타민 C 늘 신체 철 더 잘 흡수 하 빈혈 예방 혈액 건강 유지 하 감기 독감 증상 지속 기간 예방 단축 시키 도움 되 있 로즈힙 오일 피부 층 침투 하 피부 건강 개선 돕
177,케르세틴(케르세틴 이수화물),항산 작용 퀘르세틴은 파 이토 케미컬 일종 폴리페놀 성분 체내 활성산소 없애 항염 작용 암 억제 및 예방 심장 질환 심혈 관계 질환 예방 알레르기 질환 예방
178,연어기름,연어 풍부 오메가 3 지방산 체내 염증 완화 주 혈액 순환 원활 만들 주 효과 얻 수 있 연어 강력 항산 화제 이 비타민 E 풍부 염증 수준 더욱 크 낮추 수 있
179,강황분말(curcuma longa)(뿌리),강황 커큐민 항 염증 성분 이 하 강 황차 알레르기 건선 당뇨병 심혈관 질환 우울증 관절염 심지어 알츠하이머병 다양 염증 관련 질환 예방 잠재 이 도움 주 수 있 커큐민 관절염 환자 통증 개선 유효 셋째 통증 완화 기분 고양
180,강황추출물(curcuma longa)(뿌리)(총커큐미노이드 95%로 표준화),강황 뿌리 추출 폴리페놀 성분 이 커큐민 강력 항산 효능 가지 해롭 활성산소 없애 면역 기능 저하 물론 당뇨병 치매 등 다양 질병 연관 산 스트레스 우리 몸 보호 커큐민 암 예방 치료 데 효과 있 것 알리 지
181,생강분말(zingiber officinale)(뿌리),생강 가루 효능 1 관절염 증상 통증 완화 소염 작용 생강 진 저 롤 성분 소염 작용 하 주 하 풍부 항산화물질 함유 생강 프 라보 노 이드 풀리 페놀 성분 항산 작용 하 주 하 여성 질환 예방 생강 응 따뜻 성질 식품 이 혈관 질환 예방 콜레스테롤 감소
182,맥주 효모,맥주 효모 함유 베타 글 루카 침입 병균 죽이 수 있 면역 세포 활성 효능 갖 있 활성 면역 세포 병 원균 직접 잡아먹 항체 생성 면역력 증진 베타 글 루카 섭취 시 감기 발생 빈도 줄어들 감기 걸리 쉽 회복 수 있
183,홍국쌀 분말(monascus purpureus),이상 결과 홍국 쌀 섭취 혈액 간 지질 대사 개선 효능 가지 항산 화 효소 활성 통하 ROS 의하 세포 손상 억제 뿐 아니 LDL 콜레스테롤 산 억제 것 예상 심혈관계 질환 대하 예방 효과 있 것 사료
184,레시틴(대두에서 추출),레시틴 역할 영양소 흡수 지 용성 비타민 흡수 노폐물 배출 대사 관여 콜레스테롤 가용 화 관여 하 혈 중 콜레스테롤 감소 시키 당뇨병 예방 신장 기능 유지 기능 정상 소화 성 향상 뇌 기능 향상 노인 치매 예방 효과
185,히알루론산(소듐하이알루로네이트),천연 보습 성분 소듐 알 트 히알루론산 많이 불리 짐 피부 콜라겐 엘라스 티 사이 채우 있 바탕 물질 수분 증발 막 하 피부 거칠 지 않 도와주 대표 보습 성분 천 열 보습 성분 피부 건조 않 수분 공급
186,사과펙틴분말,펙틴 대부분 과일 함유 있 사과 함유 펙틴 항암 효과 가장 높 것 밝히 지 사과 가공품 자연 그대로 먹 편 식이 섬유 통째 섭취 수 있 대장 청소부 효과 높
187,생강건조추출물(zingiber officinale)(뿌리),생강 추출물 비장 세포 증식 능 복강 대식세포 의하 사이토카인 분비 능 상승 면역 기관 주요 기능 증진 것 사료
188,애플 사이다 식초(아세틱애씨드 5%),애플 사이 다비 니거 사과 초 모 식초 효능 다이어트 효율 개선 체중 혈당 감소 인슐린 감수성 개선
189,콜라겐,콜라겐 연골 연골 세포 활성 시키 콜라겐 콜라겐 싸 있 프로테오글리칸 만들 내 유전자 자극 이 통하 증가 되 열 골 조직 콜라겐 퇴 행성 관절염 발생 하 열 골 조직 연골 골 손상 억제 근본 관절 관리 가능
190,염화물,틸피리디늄 염 화물 Quaternary Ammonium Compound 구중 청량제 양 이온 성 살균제 사용 이 구강 질환 병 원균 세포막 투과성 변화 하 항균 작용 다 이 보 되 10
191,붕소,붕소 세포 벽 형성 안정 회화 목 질부 구분 관여 하 뿌리 꽃 과일 새롭 조직 정상 생장 위하 필요 붕소 꽃가루 생 성과 꽃가루 형성 활성 역할 있 부족 붕소 공급 꽃 과일 잘 만들 지 않 하
192,니켈,니켈 과 김치 녹차 초콜릿 식품 함유 되 있 연구 따르 니켈 함유 되 식품 섭취 제한 하 두드러기 피부 발진 증상 완화 하 있 나타나
193,바나듐,일부 연구 따르 바나듐 콜레스테롤 수치 낮추 심 혈관 질환 발병 예방 하 것 나타나 바나듐 조직 배양 인간 전립선 암 세포 성장 억제 뼈 암 골 종양 간암 감소 시키 나타나
194,라이코펜,라이코펜 사람 몸 가장 흔하 카로티노이드 효능 좋 항산 물질 알리 지 있 암 관상동맥 질환 노화 라이코펜 lycopen 항산 능력 통하 질병 예방 효과 다양 건강 증진 효과 대하 설명 하 연구 보 되 있
195,타트체리추출물(prunus cerasus)(열매)(10:1 추출물 700mg),슈퍼 푸드 알리 지 타트체리는 멜라토닌 안토시아닌 베타카로틴 비타민 등 다양 영양소 함유 있 수면 지 개선 피부 콜라겐 강화 항 염증 다이어트 뇌 건강 등 효능 있 것 알리 지 있
196,유기농강황(curcuma longa)가루(뿌리),강황 효능 대표 이 강황 효과 7 가지 항 염증 효과 커큐민 강력 항 염증 효과 가지 있 담 즙 분비 및 숙취 해소 강황 담 즙 분비 촉진 이담 작용 통하 간 기능 도움 주 수 있 다이어트 변비 혈액 순환 콜레스테롤 치매 항산 효과
197,강황(curcuma longa)추출물(뿌리)(총 커큐미노이드 95%로 표준화),강황 뿌리 추출 폴리페놀 성분 이 커큐민 강력 항산 효능 가지 해롭 활성산소 없애 면역 기능 저하 물론 당뇨병 치매 등 다양 질병 연관 산 스트레스 우리 몸 보호 커큐민 암 예방 치료 데 효과 있 것 알리 지
198,매스틱검(유향나무)(줄기/가지),매스틱 검 우리 몸 어떤 작용 수행 헬리코박터 파일로리 균 위염 소화 궤양 질환 및 위암 주요 요인 중 하나로 알리 지 있 매스틱 검 신체 내 헬리코박터 파일로리 균 항균 작용 하 위궤양 및 십이지장 궤양 관리 데 도움 주
199,l-알라닌,알코올 대사 촉진 숙취 개선 하 효과 있 알리 지 있 알라닌 글루타민 알코올 대사 촉진 아니 간 경화 개선 효과 알리 지 있 간장 대부분 절제 쥐 알라닌 글루타민 투여 결과 재생 촉진 되 연구 결과 있
200,l-아르기닌,최근 연구 L 아르 지니 보충 미토콘드리아 생합성 갈색 지방 세포 조직 발전 촉진 밝히 중략 따라서 L 아르 지니 지방량 감소 근육 량 증가 신진대사 향상 비용 대비 효과 좋 성분 이 안전 성분 이다
201,l-아스파르트산,이 아스파르트산 에너지 생성 crebs 회로 필수 물질 이 하 urea cycle 통하 암모니아 제거 피로 대하 저항 증가 지구력 증가 위하 쓰이 purine 전구체 핵산 합성 쓰이 하
202,l-글루탐산,다시마 버섯 쑥 일부 들 있 글루타민 산 나트륨 적정 섭취 하 되 뇌 기능 활성 시키 효능 보 있 글루타민 산 뇌 세포 유연성 증진 시키 주 기능 하 이
203,l-프롤린,프롤린 L 라이신 비타민 C 콜라겐 형성 돕 위하 이드 록 리그닌 이드 록 프롤린 전환 되 면역 력 강화 항산 상태 개선 건강 영양 흡수 촉진 신진 대사 촉진 심장 근육 유지 강화 도움 되
204,l-세린,엘 세린 L serine 및 식용 피 추출물 유효 성분 포함 신경 발달 장애 자 폐 스펙트럼 자 폐 스펙트럼 자폐 스펙트럼 또는 자폐 스펙트럼 장애 영어 Autism Spectrum Disorders ASD 자 폐 장애 비롯 자폐증 진단 기준 충족 않 전체 또는 일부 특징 비슷 여러 증후군 모으 개념 이다 https kowikipediaorg › wiki › 자 폐 _ 스펙트럼 자폐 스펙트럼 위키백과 우리 모두 백과사전 장애 지적 장애 학습 장애 언어 장애 주의력 결핍 과잉행동 장애 정서장애 운동 장애 집중력 장애 및 기억 장애 이루어지 군 선택 질환 예방 또는 치료 약학 조성 물
205,트랜스지방,트랜스지방 섭취량 체내 축 적량 높 유방암 대장암 유발 가능 높 지 1 일 열량 섭취 트랜스지방 차지 하 비율 평균 3 % 2 % 낮추 2 형 당뇨병 발병 40 % 정도 줄이 주 보 열 결과
206,isoflex 분리 유청 단백질,일부 연구 따르 유청 단백질 신체 능력 향상 운동 후 회복 속도 개선 근육 피로감 예방 포만감 및 체중 조절 같 효과 주 것 알리 지 있
207,l-알지닌,최근 연구 L 아르 지니 보충 미토콘드리아 생 합성 갈색 지방 세포 조직 발전 촉진 시키 밝히 중략 L 아르 지니 은 지방 량 감소 량 증가 신진대사 향상 비용 대비 효과 좋 성분 이자 안전 성분
208,l- 루신,류신 Leucine 은 인체 근육 합성 과정 신호 전달 역할 하 필수 아미노산 하 체내 자연 생 성 되 않 음식 하 섭취 하 있 단백질 분해 막 합성 촉진 시키 체내 량 유지 것 늘리 중요 역할 하 알리 지
209,l- 알라닌,알코올 대사 촉진 숙취 개선 효과 있 알리 지 있 알라닌 글루타민 알코올 대사 촉진 뿐 아니 간 경화 개선 효과 이 알리 지 있 간장 대부분 절제 쥐 알라닌 글루타민 각각 투여 결과 간 재생 촉진 연구 결과 있
210,l- 아르기닌,최근 연구 L 아르 지니 보충 미토콘드리아 생합성 갈색 지방 세포 조직 발전 촉진 밝히 중략 따라서 L 아르 지니 지방량 감소 근육 량 증가 신진대사 향상 비용 대비 효과 좋 성분 이 안전 성분 이다
211,l- 아스파르트 산,이 아스파르트산 에너지 생성 crebs 회로 필수 물질 이 하 urea cycle 통하 암모니아 제거 피로 대하 저항 증가 지구력 증가 위하 쓰이 purine 전구체 핵산 합성 쓰이 하
212,l- 글루탐산,글루타민 산 나트륨 적정 섭취 하 되 뇌 기능 활성 시키 효능 보 있 글루타민 산 뇌 세포 유연성 증진 시키 주 기능 하 이
213,l-glycine,L Glycine 글리 신 가결 아미노산 L Glycine 중 추신 경계 전립선 기능 유지 필수 이 간 예방 쓰 체내 비 필수 아미노산 생성 데 필요 creatine 공급 근육 퇴화 지연
214,l- 프롤린,프롤린 L 라이신 비타민 C 콜라겐 형성 돕 위하 이드 록 리그닌 이드 록 프롤린 전환 되 면역 력 강화 항산 상태 개선 건강 영양 흡수 촉진 신진 대사 촉진 심장 근육 유지 강화 도움 되
215,l- 세린,엘 세린 L serine 식용 피 추출 물 유효 성분 포함 하 신경 발달 장애 자폐 스펙트럼 자폐 스펙트럼 자폐 스펙트럼 자폐 스펙트럼 장애 영어 Autism Spectrum Disorders ASD 늘 자 폐 장애 비롯 하 자폐증 진단 기준 충족 하 않 전체 일부 특징 비슷 증후군 모으 개념 https kowikipediaorg › wiki › 자 폐 _ 스펙트럼 자폐 스펙트럼 위키 백 백과사전 장애 지적 장애 학습 장애 언어 장애 주의력 결핍 과잉행동 장애 정서장애 운동 장애 집중 력 장애 억 장애 이루어지 선택 되 질환 예방 치료 용 학 조성 물
216,l-알라닌,알코올 대사 촉진 숙취 개선 효과 있 알리 지 있 알라닌 글루타민 알코올 대사 촉진 뿐 아니 간 경화 개선 효과 이 알리 지 있 간장 대부분 절제 쥐 알라닌 글루타민 각각 투여 결과 간 재생 촉진 연구 결과 있
